,Open,High,Low,Close,Adj Close,Volume,SMA_20,SMA_50,EMA_12,EMA_26,MACD,Signal_Line,RSI,BB_Middle,BB_Upper,BB_Lower,Volume_SMA
2021-08-15,21474.281219594697,21547.911990568115,21136.83007001058,21474.281219594697,21474.281219594697,1454318,21611.421822843775,21241.453684974458,21593.0048485351,21493.63781578055,99.36703275455147,194.37454709429193,51.28300894695088,21611.421822843775,22763.43769366064,20459.40595202691,4914836.4
2021-08-16,21683.226681861073,21743.58164727694,21481.058511685438,21683.226681861073,21683.226681861073,9103974,21641.349534569054,21277.16340393546,21606.88513058525,21507.681435490216,99.20369509503507,175.34037669444058,51.37048000279948,21641.349534569054,22766.53446589884,20516.164603239267,5308853.8
2021-08-17,21711.186948891238,21821.74321401387,21214.917578103727,21711.186948891238,21711.186948891238,1278429,21661.363125329375,21303.777166829488,21622.931564170787,21522.75591796437,100.1756462064186,160.30743059683618,51.95379338962443,21661.363125329375,22775.990734692507,20546.735515966244,4905766.8
2021-08-18,20853.392470223374,21029.88718432129,20690.195621953142,20853.392470223374,20853.392470223374,5518037,21657.634167066582,21312.079735594558,21504.540934332723,21473.173440353923,31.367493978799757,134.5194432732289,35.71001827316253,21657.634167066582,22783.039381613762,20532.228952519403,4806560.65
2021-08-19,20461.62587765389,20581.307493425997,20304.810334808193,20461.62587765389,20461.62587765389,8173449,21633.727104713245,21293.58574470213,21344.092464074438,21398.24399126503,-54.15152719059188,96.78524918046472,20.805719279012123,21633.727104713245,22840.70000770717,20426.75420171932,5048546.55
2021-08-20,20402.66056447786,20500.340050748775,20318.21498431198,20402.66056447786,20402.66056447786,2627255,21607.062726367243,21270.54779822311,21199.256787213424,21324.497070762278,-125.24028354885377,52.380142634601015,14.543791007162227,21607.062726367243,22899.480419570835,20314.64503316365,4998029.9
2021-08-21,19909.040739981454,19980.608922965483,19817.30042902124,19909.040739981454,19909.040739981454,6503194,21532.983103554056,21235.981641734637,21000.762010716197,21219.6484536674,-218.8864429512032,-1.8731744825598418,12.582390554288324,21532.983103554056,23031.109140660687,20034.857066447425,4954289.55
2021-08-22,20147.92085051305,20621.210780736084,19841.202136985445,20147.92085051305,20147.92085051305,6969709,21460.69339048901,21208.86847172998,20869.55567837725,21140.261223804115,-270.70554542686295,-55.63964867142049,20.684469757956663,21460.69339048901,23081.02511254901,19840.36166842901,5197623.25
2021-08-23,20764.749782751405,20913.4344106299,20599.0522178092,20764.749782751405,20764.749782751405,6749621,21419.785549053136,21192.94323739306,20853.431694434817,21112.44556150392,-259.01386706910125,-96.31449235095667,36.767381053534194,21419.785549053136,23068.193912429975,19771.377185676298,5133596.25
2021-08-24,21270.895480656556,21359.515413959987,21152.818776980435,21270.895480656556,21270.895480656556,4127813,21386.535218846875,21188.455878572466,20917.656892315084,21124.18259255226,-206.52570023717635,-118.35673392820063,45.933410972447334,21386.535218846875,23017.84843953614,19755.22199815761,5211695.35
2021-08-25,21180.0930606836,21193.46257360327,21177.515510650894,21180.0930606836,21180.0930606836,6232829,21318.2493109692,21176.064078337768,20958.0316874487,21128.324108710138,-170.292421261438,-128.7438713948481,47.99057465523537,21318.2493109692,22856.947094748877,19779.551527189524,5138696.75
2021-08-26,21811.567426813108,21897.897359573984,21791.31004231945,21811.567426813108,21811.567426813108,9248544,21268.960835535407,21167.95944250535,21089.344878120148,21178.934724865918,-89.58984674577005,-120.91306646503249,56.31925766905322,21268.960835535407,22664.67850550728,19873.243165563534,5336811.05
2021-08-27,21876.42083215184,21934.076316881627,21598.251526636443,21876.42083215184,21876.42083215184,6516178,21222.67901820581,21168.136742792478,21210.433486432717,21230.600362442652,-20.16687600993464,-100.76382837401292,56.720025323653196,21222.67901820581,22456.322764052326,19989.035272359295,5565392.7
2021-08-28,21728.936140935984,22007.956495991417,21478.38318284111,21728.936140935984,21728.936140935984,6449826,21198.93553109462,21177.00867362265,21290.203125587064,21267.51412381253,22.689001774535427,-76.07326234430326,52.56919433673992,21198.93553109462,22369.749599752216,20028.121462437022,5597485.45
2021-08-29,21462.364394840763,21983.12550266655,21254.652819310133,21462.364394840763,21462.364394840763,5908394,21185.51303369709,21196.182871507237,21316.68947470302,21281.947477222027,34.74199748099272,-53.910210379244056,49.87052821447397,21185.51303369709,22336.64272579924,20034.38334159494,5409314.9
2021-08-30,21332.530102244735,21841.722635323695,21247.41498014009,21332.530102244735,21332.530102244735,4406820,21172.23160305293,21208.594112077375,21319.12649432482,21285.694338334823,33.43215598999814,-36.44173710539561,46.12317085366323,21172.23160305293,22309.35934019343,20035.103865912428,5535515.1
2021-08-31,21166.914228914247,21271.876336263544,20944.651248927097,21166.914228914247,21166.914228914247,3448466,21163.833720023285,21226.834192749182,21295.70922272319,21276.895811711074,18.813411012117285,-25.390707481893028,44.160963050101,21163.833720023285,22298.381949438626,20029.285490607945,5633107.1
2021-09-01,21239.057940159,21472.11416276888,21170.103589413124,21239.057940159,21239.057940159,1468897,21163.032031352086,21263.95978989413,21286.993640790242,21274.09300641092,12.900634379322582,-17.732439109649906,54.976345368908504,21163.032031352086,22297.33138021459,20028.732682489583,5490851.75
2021-09-02,21307.266741903,21640.86354423656,21276.79934592826,21307.266741903,21307.266741903,6816504,21164.436683418833,21299.4368699302,21290.112579422977,21276.550320151073,13.562259271904622,-11.473499433338999,61.90564164392043,21164.436683418833,22299.41098077612,20029.462386061547,5560341.0
2021-09-03,21308.564789181204,21949.448074905216,20940.77669823445,21308.564789181204,21308.564789181204,4162633,21154.634813721605,21315.461195497886,21292.95138092424,21278.921762301452,14.029618622789712,-6.372875822113256,62.9645958341795,21154.634813721605,22280.58988668541,20028.679740757798,5358244.5
2021-09-04,21494.775295159332,21617.549025058375,21436.660581217573,21494.775295159332,21494.775295159332,8370305,21155.659517499833,21335.25953050462,21324.00121388349,21294.910912883515,29.090300999974716,0.7197595423043398,74.88322469996139,21155.659517499833,22282.87603777863,20028.442997221035,5704043.85
2021-09-05,22006.62877781035,22060.249518520926,22000.602412075772,22006.62877781035,22006.62877781035,2173767,21171.8296222973,21358.417681275867,21429.020839103006,21347.630754729948,81.39008437305893,16.85382450845526,76.865174623879,21171.8296222973,22339.4654045827,20004.1938400119,5357533.5
2021-09-06,22424.558485072186,22669.032906864097,21986.582819119398,22424.558485072186,22424.558485072186,4303034,21207.498199106347,21389.252011198132,21582.18047694442,21427.40317919974,154.77729774468025,44.43851915570027,75.45385666096104,21207.498199106347,22483.09932475115,19931.897073461543,5508763.75
2021-09-07,21758.59485831479,21973.034427203907,21609.122747884114,21758.59485831479,21758.59485831479,1066538,21252.758318510918,21407.593107386023,21609.3211510014,21451.935896171228,157.38525483017293,67.0278662905948,57.12959778657259,21252.758318510918,22539.64347620453,19965.873160817308,5286188.8
2021-09-08,20647.200152826408,20847.425079588844,20330.04652616897,20647.200152826408,20647.200152826408,5882237,21262.037032269545,21396.044321732865,21461.302535897554,21392.325841108646,68.97669478890748,67.41763199025733,44.00008475559918,21262.037032269545,22527.400467114963,19996.673597424127,5171628.2
2021-09-09,21033.021957108976,21056.27087470363,20907.341720226133,21033.021957108976,21033.021957108976,2928347,21293.5551019011,21394.676361180438,21395.41321608393,21365.71073859015,29.702477493778133,59.87460109096149,40.72096247461954,21293.5551019011,22498.76215313632,20088.34805066588,5186682.8
2021-09-10,20458.030163579457,20586.16193170008,20312.511534855617,20458.030163579457,20458.030163579457,5389696,21321.004573081,21379.55162174945,21251.200438775548,21298.47514044121,-47.27470166566127,38.44474053963694,34.927806953525135,21321.004573081,22413.143142222747,20228.866003939256,5131007.9
2021-09-11,20366.065016146465,20466.686395106342,20342.211422135733,20366.065016146465,20366.065016146465,3894914,21331.911781362673,21359.857746090835,21115.025758371074,21229.407723826782,-114.38196545570827,7.879399340567889,35.3448516766973,21331.911781362673,22378.112567251923,20285.710995473422,4977268.15
2021-09-12,19889.453056847167,20457.222686913778,19842.46946561427,19889.453056847167,19889.453056847167,7101865,21288.146945067456,21336.337326498913,20926.476111982778,21130.151822569034,-203.67571058625617,-34.43162264479694,33.81726334084604,21288.146945067456,22495.122601929277,20081.171288205634,4994880.35
2021-09-13,19172.64495039507,19336.926116246865,18992.58398747108,19172.64495039507,19172.64495039507,5779577,21183.234418554384,21290.12160783506,20656.65593327698,20985.151313519113,-328.49538024213325,-93.24437416426423,30.172961165201357,21183.234418554384,22717.04096192235,19649.42787518642,5077468.55
2021-09-14,19380.270403229926,19598.50270574077,19305.775090250336,19380.270403229926,19380.270403229926,9820116,21093.2432856817,21249.56189256406,20460.288928654358,20866.271246090284,-405.98231743592623,-155.79196281859666,33.724720475042844,21093.2432856817,22826.106643296785,19360.379928066614,5256832.9
2021-09-15,19674.52304892338,19724.956854773543,19634.03937432529,19674.52304892338,19674.52304892338,5840896,20986.39106678721,21221.358904595418,20339.401870234207,20777.993601855702,-438.59173162149455,-212.35191657917628,36.3022895925072,20986.39106678721,22794.664615701284,19178.11751787314,5086450.5
2021-09-16,19447.671705582543,19552.30946727295,19135.416031705554,19447.671705582543,19447.671705582543,1136322,20864.95361045875,21184.094036033373,20202.212614133954,20679.451239168804,-477.23862503485,-265.329258270311,34.15904063022188,20864.95361045875,22746.295013478724,18983.612207438775,4817457.7
2021-09-17,18439.876908124257,18586.99831905616,18056.190916464704,18439.876908124257,18439.876908124257,1258116,20700.50064881816,21134.332141486277,19931.084043978615,20513.556844276616,-582.472800298001,-328.75796667584905,29.14007738191279,20700.50064881816,22823.35878535287,18577.64251228345,4557872.2
2021-09-18,18238.423300373815,18577.53701136868,18018.50103256974,18238.423300373815,18238.423300373815,4955449,20539.303594094818,21080.305264999337,19670.674698808645,20345.02843361715,-674.3537348085047,-397.8771203023802,26.373518754902207,20539.303594094818,22895.37974180021,18183.227446389425,4510224.95
2021-09-19,18381.341046400088,18389.702989811485,18209.145519355778,18381.341046400088,18381.341046400088,3130239,20391.744141302584,21029.21312329938,19472.315675361177,20199.57010863811,-727.2544332769321,-463.7525828972906,22.208868747316785,20391.744141302584,22903.184012952628,17880.30426965254,4446395.9
2021-09-20,17837.653487938012,17937.247604407465,17592.90675693274,17837.653487938012,17837.653487938012,6988935,20225.281104253772,20958.153529133237,19220.829184988383,20024.613321919584,-803.7841369312009,-531.7588937040728,15.502345063956582,20225.281104253772,22952.458559122904,17498.10364938464,4623419.35
2021-09-21,17903.067702189946,18235.464549748605,17691.821863802495,17903.067702189946,17903.067702189946,3133520,20058.481592355318,20884.340580940756,19018.09664917324,19867.461794532206,-849.3651453589664,-595.2801440350515,18.12344592119132,20058.481592355318,22928.89693741425,17188.066247296385,4706650.5
2021-09-22,17897.58583686486,17983.81031507412,17766.59375168528,17897.58583686486,17897.58583686486,8148703,19887.997547103412,20810.634165448675,18845.710370356566,19721.545056927214,-875.834686570648,-651.3910525421709,22.17934583642986,19887.997547103412,22849.69372275463,16926.301371452195,4773260.45
2021-09-23,18104.94422363839,18163.687272985208,17877.814312297163,18104.94422363839,18104.94422363839,7276839,19727.816518826272,20734.015008225808,18731.74634778454,19601.796847053967,-870.0504992694259,-695.122941887622,19.263638485557266,19727.816518826272,22712.45856749635,16743.174470156195,4928970.75
2021-09-24,18148.244141646,18475.61356522053,18002.930797358513,18148.244141646,18148.244141646,7044806,19560.489961150604,20646.063666693986,18641.976777609383,19494.126276283005,-852.1494986736216,-726.5282532448219,22.70738976388654,19560.489961150604,22502.968715469797,16618.011206831412,4862695.8
2021-09-25,17795.054287530573,18220.704192622034,17428.503751232416,17795.054287530573,17795.054287530573,6621510,19349.911236636613,20546.018013734818,18511.68100990495,19368.26909193097,-856.5880820260209,-752.5402190010618,21.38709938723764,19349.911236636613,22154.894051713203,16544.928421560024,5085082.95
2021-09-26,18220.915384151205,18374.84100834938,18119.110786590467,18220.915384151205,18220.915384151205,7513638,19139.729081590565,20454.39517784297,18466.947836712065,19283.27992839173,-816.3320916796656,-765.2985935367826,31.218607019160203,19139.729081590565,21581.053397904718,16698.404765276413,5245613.15
2021-09-27,18163.144305431004,18164.15422959011,18134.723093800403,18163.144305431004,18163.144305431004,2670663,18959.956553946377,20373.58194628839,18420.208831899596,19200.30691928353,-780.0980873839326,-768.2584923062127,36.65726361177097,18959.956553946377,21100.256710830177,16819.656397062576,5325819.4
2021-09-28,18153.22557960476,18367.163646668138,18090.973380757652,18153.22557960476,18153.22557960476,7422472,18835.257825285295,20302.03017102466,18379.1344853927,19122.745338566583,-743.6108531738828,-763.3289644797468,32.88761101459258,18835.257825285295,20848.48937584494,16822.02627472565,5402831.15
2021-09-29,17814.3891038593,18059.052438464016,17592.87267494938,17814.3891038593,17814.3891038593,9337102,18674.32618262281,20226.354778799287,18292.250580541408,19025.8300619216,-733.5794813801913,-757.3790678598358,24.377167418504087,18674.32618262281,20448.186496167746,16900.465869077878,5723268.9
2021-09-30,17656.453053748093,17748.24933093942,17518.843015331044,17656.453053748093,17656.453053748093,7034478,18534.24732713124,20152.786402084104,18194.435576419357,18924.39472798282,-729.9591515634638,-751.8950846005615,24.84894409193943,18534.24732713124,20150.499069934514,16917.995584327968,5805508.0
2021-10-01,17344.003502107196,17668.131333819125,17230.939923523118,17344.003502107196,17344.003502107196,5594641,18383.14425142928,20074.56463785459,18063.599872679024,18807.32871125129,-743.7288385722677,-750.2618353949028,30.878654822977865,18383.14425142928,19835.022351577787,16931.26615128077,5890494.35
2021-10-02,17284.011960727446,17356.55392827576,17230.61127485048,17284.011960727446,17284.011960727446,8003377,18252.872196623295,19994.661403057777,17943.66327084032,18694.490433434712,-750.8271625943926,-750.3749008348009,32.48217002717789,18252.872196623295,19599.40552288222,16906.33887036437,5935569.95
2021-10-03,17875.715757608625,17925.156681386194,17499.50651861781,17875.715757608625,17875.715757608625,8305737,18188.02573698397,19922.083674547433,17933.209807266212,18633.840457447594,-700.6306501813815,-740.4260507041171,42.03212722356792,18188.02573698397,19471.494375052614,16904.557098915328,6061877.95
2021-10-04,17385.241460037036,17386.728955347866,17361.236195329468,17385.241460037036,17385.241460037036,8815157,18088.274289824327,19840.30287935628,17848.90698461557,18541.35164282459,-692.4446582090204,-730.8297722050978,42.74907948741452,18088.274289824327,19289.032297366575,16887.51628228208,6011630.0
2021-10-05,16824.198369783397,17088.486582284404,16506.87233512125,16824.198369783397,16824.198369783397,3970993,17945.758055867325,19743.122313114727,17691.25950541062,18414.155104080797,-722.8955986701767,-729.2429374981136,35.079182382873284,17945.758055867325,19024.171049920056,16867.345061814594,5918134.85
2021-10-06,17319.22359829323,17553.998306066853,17310.03413724671,17319.22359829323,17319.22359829323,6110662,17839.33565050286,19655.28304610277,17634.023212007945,18333.04906661505,-699.0258546071054,-723.1995209199121,42.95515113202476,17839.33565050286,18689.65020905772,16989.021091948,6166851.85
2021-10-07,17246.717126913027,17352.070016098343,17097.483050344224,17246.717126913027,17246.717126913027,2556610,17779.6776614423,19583.149539236558,17574.43766045488,18252.58003404453,-678.1423735896497,-714.1880914538597,39.19111403943425,17779.6776614423,18619.95091643931,16939.40440644529,6231776.55
2021-10-08,17015.930961693095,17101.77348431253,16934.785992377376,17015.930961693095,17015.930961693095,2836301,17718.553044508262,19514.235640917344,17488.513552953067,18160.976399055533,-672.4628461024658,-705.843042383581,36.38226132333879,17718.553044508262,18595.379620865846,16841.72646815068,6125819.15
2021-10-09,17369.829889042547,17641.326289201348,17078.51771534895,17369.829889042547,17369.829889042547,4037099,17667.977486640386,19453.579027408636,17470.254527736062,18102.372953869384,-632.1184261333219,-691.0981191335292,44.88692050503416,17667.977486640386,18499.3467030433,16836.608270237473,6171162.15
2021-10-10,17159.441110974745,17361.82979753366,16908.82731921377,17159.441110974745,17159.441110974745,1311356,17634.066867792226,19398.587034828503,17422.43707900355,18032.526150692007,-610.0890716884569,-674.8963096445148,36.53884205768903,17634.066867792226,18491.22261424452,16776.91112133993,5887283.2
2021-10-11,17786.107233928276,18041.353417654536,17574.228331657614,17786.107233928276,17786.107233928276,4221004,17628.218844379142,19351.350762496808,17478.386333607355,18014.2728975984,-535.8865639910437,-647.0943605138206,45.82149388661819,17628.218844379142,18479.220942395383,16777.2167463629,5941657.4
2021-10-12,18027.260478814165,18089.86956709348,17905.55176306669,18027.260478814165,18027.260478814165,9139023,17634.702576476608,19296.600976418067,17562.828509793017,18015.23494065142,-452.406430858402,-608.156774582737,48.672055388055846,17634.702576476608,18496.256446273164,16773.14870668005,5991173.4
2021-10-13,17851.346357909613,18110.775596672527,17545.011319136785,17851.346357909613,17851.346357909613,7356687,17622.022683190167,19228.209993963126,17607.215871041724,18003.09504563351,-395.87917459178425,-565.7012545845464,50.40346898796403,17622.022683190167,18461.621373367405,16782.42399301293,5995165.8
2021-10-14,18621.563480224926,18636.131252062507,18116.771199010775,18621.563480224926,18621.563480224926,6875445,17645.68865011911,19177.039402353952,17763.269349377602,18048.90752226991,-285.6381728923079,-509.6886382460987,59.29381567859171,17645.68865011911,18570.136654336668,16721.240645901555,5986697.75
2021-10-15,18395.976302432402,18734.811380260762,18384.249734817175,18395.976302432402,18395.976302432402,6526771,17675.734750864205,19108.72757986634,17860.608880616805,18074.616320800465,-214.00744018366095,-450.5523986336112,60.30263886313576,17675.734750864205,18657.88444880754,16693.58505292087,5981960.8
2021-10-16,18669.007679984963,18835.547848689537,18505.19012049809,18669.007679984963,18669.007679984963,8602213,17698.139365655894,19044.579316822997,17984.977926673444,18118.645310369688,-133.66738369624363,-387.17539564613764,63.020803073560536,17698.139365655894,18750.58168732508,16645.697043986707,6036389.55
2021-10-17,18780.757589628392,18891.543835865916,18516.495954501304,18780.757589628392,18780.757589628392,5036454,17729.020029865762,18985.615745796847,18107.405567128055,18167.69066438885,-60.28509726079574,-321.7973359690693,59.3526162511106,17729.020029865762,18871.319263269324,16586.7207964622,6154679.1
2021-10-18,19269.711341640574,19404.346659181643,19227.314502810983,19269.711341640574,19269.711341640574,3194999,17784.844317967552,18941.762684732843,18286.221840129983,18249.321825666757,36.9000144632264,-250.05786588261017,69.4800544721592,17784.844317967552,19109.07026111685,16460.618374818256,5943305.45
2021-10-19,19871.508741993897,19876.518521741058,19846.191074209026,19871.508741993897,19871.508741993897,1777725,17887.70029987428,18912.542257527828,18530.112132724433,18369.48381946877,160.62831325566367,-167.92063005495538,81.23731975864821,17887.70029987428,19508.043773486203,16267.356826262358,5565336.6
2021-10-20,19884.22815655271,20191.06530572222,19863.81788546538,19884.22815655271,19884.22815655271,7339959,17999.089055014512,18886.888536080598,18738.43767485186,18481.687103697208,256.75057115465097,-82.9863898130341,79.17848289244307,17999.089055014512,19843.322498251633,16154.855611777391,5580610.65
2021-10-21,19584.605499928955,19616.781981583816,19526.28329753854,19584.605499928955,19584.605499928955,7793832,18111.119154905602,18853.799487275995,18868.617340248336,18563.38476267734,305.2325775709978,-5.3425963362276905,75.28821381955653,18111.119154905602,20057.202734401217,16165.03557540999,5690570.2
2021-10-22,19764.772959137346,20198.85147685988,19639.617414273303,19764.772959137346,19764.772959137346,2343961,18235.157204826093,18822.949611620683,19006.48743546203,18652.376480933635,354.11095452839436,66.54811383669674,80.06257310558672,18235.157204826093,20273.327282143586,16196.9871275086,5407599.4
2021-10-23,19496.875150855984,19592.992105183173,19421.299446334157,19496.875150855984,19496.875150855984,7228556,18316.215174488465,18786.71581885418,19081.93169936879,18714.93193796492,366.99976140386934,126.63844335013127,73.70829955858491,18316.215174488465,20422.02059043964,16210.409758537291,5353740.35
2021-10-24,20281.970346763024,20293.636080371718,19889.521498283808,20281.970346763024,20281.970346763024,6717209,18461.051618824764,18762.45971988625,19266.553029737133,18831.00885713515,435.5441726019817,188.4195892005014,80.85153975675388,18461.051618824764,20692.00173810716,16230.10149954237,5248842.95
2021-10-25,20337.354457489135,20556.05085678033,20306.97828069586,20337.354457489135,20337.354457489135,1259966,18636.709423210054,18729.074233479827,19431.29171092975,18942.590012716926,488.7016982128225,248.4760110029657,78.41481388932064,18636.709423210054,20878.20883037869,16395.210016041416,5113291.6
2021-10-26,20188.76097988925,20231.292332789108,19710.79657519743,20188.76097988925,20188.76097988925,8195190,18780.18629228985,18684.35828337617,19547.825444615824,19034.898973248208,512.9264713676166,301.3661030758959,74.58076817977889,18780.18629228985,21033.927087179753,16526.44549739995,5217518.0
2021-10-27,20263.33031094524,20305.788924137887,20191.644599464602,20263.33031094524,20263.33031094524,2731126,18931.016951491463,18654.452992428778,19657.90311635881,19125.89388715169,532.0092292071204,347.49472830214086,78.07645045528372,18931.016951491463,21156.235649385642,16705.798253597284,5226243.8
2021-10-28,19717.385011439274,19932.62494951567,19524.292614616537,19717.385011439274,19717.385011439274,5267136,19066.089653978772,18635.856689601034,19667.05417714042,19169.708044506326,497.34613263409483,377.4650091685317,63.458496020995746,19066.089653978772,21123.477849171602,17008.70145878594,5347785.55
2021-10-29,19334.231249842593,19379.443967921947,19302.64678105261,19334.231249842593,19334.231249842593,2332103,19164.30972201877,18601.88087545571,19615.85064986383,19181.894948605306,433.95570125852464,388.76314758653035,61.09394344806144,19164.30972201877,21062.10226085183,17266.51718318571,5262535.75
2021-10-30,19798.41285167709,20003.41421410483,19538.24686165425,19798.41285167709,19798.41285167709,3483587,19296.25830905389,18588.68852921766,19643.937142450486,19227.56294142544,416.3742010250462,394.28535827423354,62.77656460140313,19296.25830905389,20959.61309990792,17632.90351819986,5371147.3
2021-10-31,19538.30356897748,19701.655930280107,19352.934168789307,19538.30356897748,19538.30356897748,9384640,19383.86812580635,18572.13330027428,19627.685823454638,19250.580765688555,377.1050577660826,390.8492981726034,58.291532180323166,19383.86812580635,20889.407270329975,17878.328981282728,5629329.1
2021-11-01,19129.206277190755,19401.701021247045,18926.196378370376,19129.206277190755,19129.206277190755,4274272,19438.965415725183,18556.928364681153,19550.99666249096,19241.590062836865,309.40659965409577,374.56075846890195,48.43477488999257,19438.965415725183,20810.121875120796,18067.80895632957,5386091.55
2021-11-02,19334.52110123709,19352.252021826534,19250.727304015596,19334.52110123709,19334.52110123709,3018422,19513.124152891553,18560.165887697993,19517.692729990365,19248.473843459105,269.21888653126007,353.4923840813736,43.4383293390324,19513.124152891553,20665.761097403287,18360.48720837982,5169178.3
2021-11-03,19793.02154120021,19968.737951855244,19446.011316368167,19793.02154120021,19793.02154120021,2759144,19571.69705594032,18568.420910457397,19560.051008638035,19288.810709958445,271.2402986795896,337.0419670010168,48.99499778208457,19571.69705594032,20650.249991303586,18493.144120577053,4963363.25
2021-11-04,20077.62670850243,20277.92755283076,20004.31272990815,20077.62670850243,20077.62670850243,1818838,19655.779576243818,18576.48298364898,19639.678039386403,19347.24152466541,292.4365147209937,328.1208765450122,55.45062096771244,19655.779576243818,20602.55373171891,18709.005420768728,4727966.6
2021-11-05,20477.592180891967,20536.320734884757,20305.479455010904,20477.592180891967,20477.592180891967,7120632,19746.20880128917,18597.081393155167,19768.587907310335,19430.971202904413,337.61670440592206,330.0200421171942,57.515364140897034,19746.20880128917,20640.155634639963,18852.261967938375,4653887.55
2021-11-06,20167.645357127418,20320.821626070203,20029.04554369388,20167.645357127418,20167.645357127418,3389580,19815.55318966412,18631.636762135233,19829.98136112835,19485.539658772785,344.4417023555652,332.9043741648684,57.0098811008493,19815.55318966412,20602.988642469805,19028.117736858432,4571543.85
2021-11-07,19594.15389129081,19651.321526686675,19508.764581025916,19594.15389129081,19594.15389129081,2925635,19831.775317146632,18658.75137395357,19793.700211922576,19493.585157477824,300.1150544447519,326.3465102208451,42.479359704461494,19831.775317146632,20584.46459971707,19079.086034576194,4558075.65
2021-11-08,20182.501143662597,20194.57555576473,20012.675585850167,20182.501143662597,20182.501143662597,2980413,19847.32493723007,18694.77457589882,19853.51573988258,19544.615971269286,308.8997686132934,322.8571618993348,48.483561224411744,19847.32493723007,20616.146939502763,19078.502934957378,4618210.05
2021-11-09,20052.25141933323,20151.221352412118,19956.43377108834,20052.25141933323,20052.25141933323,5283327,19855.726100369095,18739.066534526726,19884.090459798063,19582.218597051804,301.87186274625856,318.6601020687196,48.65837682665984,19855.726100369095,20629.89947449517,19081.55272624302,4515378.45
2021-11-10,19951.656085128703,20009.69486562082,19942.756343236048,19951.656085128703,19951.656085128703,7269854,19874.078629629083,18780.0383021855,19894.48517138739,19609.584336909353,284.9008344780377,311.90824855058327,46.952439642519046,19874.078629629083,20638.531765863085,19109.62549339508,4489179.55
2021-11-11,20481.649539777805,20890.36736550482,20206.748909103706,20481.649539777805,20481.649539777805,4104490,19909.9224586611,18831.719576243762,19984.81815113976,19674.18175934405,310.63639179570964,311.6538771996086,57.49638791144137,19909.9224586611,20718.73509297588,19101.109824346324,4577206.0
2021-11-12,20709.499702098838,20941.703671113486,20308.959806214556,20709.499702098838,20709.499702098838,7645340,19970.553686223247,18883.81068581297,20096.30762051808,19750.87197732589,345.4356431921915,318.4102303981252,63.91338890189095,19970.553686223247,20829.2598969237,19111.847475522794,4598045.2
2021-11-13,20898.32385570113,21092.554964269933,20893.50038484564,20898.32385570113,20898.32385570113,5155035,20001.37136167015,18938.812280094073,20219.694733623164,19835.86841276109,383.82632086207377,331.49344849091494,61.78419465495791,20001.37136167015,20946.978408232637,19055.764315107663,4519936.5
2021-11-14,21803.22225874303,21832.032292906355,21666.973139097732,21803.22225874303,21803.22225874303,9355687,20074.664751732846,19018.97563951832,20463.314352872374,19981.59832727827,481.7160255941053,361.53796391155305,71.32017273936245,20074.664751732846,21312.120873654327,18837.208629811365,4924722.55
2021-11-15,21522.606838652406,21635.327467838848,21480.971662421947,21522.606838652406,21522.606838652406,5523088,20141.357044671004,19085.009468608343,20626.282427607763,20095.747105898576,530.535321709187,395.33743547107986,73.08806760082493,20141.357044671004,21538.21253235761,18744.501556984396,4791117.45
2021-11-16,21921.997604368753,22219.824167447074,21634.848993305073,21921.997604368753,21921.997604368753,4753206,20224.29040934218,19160.1865345871,20825.623224032533,20231.024920600074,594.5983034324599,435.18960906335593,74.0593698971339,20224.29040934218,21832.589243820286,18615.99157486407,4892221.45
2021-11-17,21946.994436116984,22183.96410647213,21930.677870731368,21946.994436116984,21946.994436116984,1963208,20335.770880576067,19236.061911717345,20998.141872045526,20358.133773601327,640.0080984441993,476.1533069395246,71.78471800844412,20335.770880576067,22097.86697639548,18573.674784756655,4727025.05
2021-11-18,22064.8903011129,22510.997953129896,22024.16922784545,22064.8903011129,22064.8903011129,2135583,20472.303833139584,19321.071935662414,21162.257014978968,20484.560183046626,677.6968319323423,516.4620119380882,70.80006450535787,20472.303833139584,22328.310581517635,18616.297084761532,4717199.05
2021-11-19,22739.400064263045,22762.430692076545,22604.70787886884,22739.400064263045,22739.400064263045,6109661,20619.35319376888,19422.730875872716,21404.894407176518,20651.585359433026,753.3090477434926,563.831419099169,72.38702051525814,20619.35319376888,22702.65729844521,18536.049089092547,4848502.75
2021-11-20,22970.357672847193,23107.820925555392,22947.544934334317,22970.357672847193,22970.357672847193,2057721,20790.955898962366,19535.25795928751,21645.73490958739,20823.34627153778,822.3886380496115,615.5428628892575,78.18146625817808,20790.955898962366,23056.735419311342,18525.17637861339,4482156.8
2021-11-21,23217.654742240422,23442.073781549694,23127.010989302926,23217.654742240422,23217.654742240422,9406834,20995.378322214845,19653.930814917774,21887.56872999555,21000.70245455279,886.8662754427605,669.8075453999581,88.99237951832005,20995.378322214845,23365.23418695903,18625.52245747066,4738784.9
2021-11-22,23715.676843563993,23731.832774931594,23593.269791088373,23715.676843563993,23715.676843563993,7288956,21214.436109331196,19770.730036636884,22168.816132083004,21201.81166855362,967.0044635293852,729.2469290258437,88.77415215013444,21214.436109331196,23742.54673933266,18686.32547932973,4952311.6
