,Open,High,Low,Close,Adj Close,Volume
2021-12-30,28107.08792739265,28423.994247303304,27937.420688773,28107.08792739265,28107.08792739265,9264197
2021-12-31,28029.256037074538,28345.40053665877,27643.96272537103,28029.256037074538,28029.256037074538,2126528
2022-01-01,27342.93266246067,27385.17576141215,27244.58537047803,27342.93266246067,27342.93266246067,6572466
2022-01-02,27228.62648548347,27320.265133108616,26905.40153824633,27228.62648548347,27228.62648548347,6697767
2022-01-03,26765.456410164894,26770.775679376515,26507.226033489875,26765.456410164894,26765.456410164894,6193792
2022-01-04,26454.696908348356,26483.07347703309,26345.007663952063,26454.696908348356,26454.696908348356,8246656
2022-01-05,26766.11017426329,27092.732438756146,26572.242559962284,26766.11017426329,26766.11017426329,3637023
2022-01-06,27660.047133142652,27957.857087273842,27573.07161109905,27660.047133142652,27660.047133142652,9837039
2022-01-07,27878.379795482913,28090.957804985832,27778.308013554866,27878.379795482913,27878.379795482913,9787933
2022-01-08,27211.594151594873,27493.58868876688,27013.011301740953,27211.594151594873,27211.594151594873,6482165
2022-01-09,27453.561098921324,27617.056646217443,27197.967975186308,27453.561098921324,27453.561098921324,9403672
2022-01-10,28110.597011551712,28363.742235876125,28098.500748051218,28110.597011551712,28110.597011551712,6405067
2022-01-11,27767.769781794595,28239.66525314543,27577.04465833667,27767.769781794595,27767.769781794595,4806708
2022-01-12,27693.342625174955,27804.61309863682,27121.39125143571,27693.342625174955,27693.342625174955,8180873
2022-01-13,27701.477929358574,27890.225363873793,27113.754701016136,27701.477929358574,27701.477929358574,6005404
2022-01-14,27266.621063425806,27581.193966016737,27189.415111941664,27266.621063425806,27266.621063425806,2387979
2022-01-15,27620.149402074883,27828.60786658842,27060.830352465877,27620.149402074883,27620.149402074883,2407296
2022-01-16,27553.33728338586,27608.285246868763,27509.777138286543,27553.33728338586,27553.33728338586,3726921
2022-01-17,27784.527661951728,27915.959114310153,27775.23555234161,27784.527661951728,27784.527661951728,6444929
2022-01-18,27291.356642673563,27467.54201923824,27269.00655547413,27291.356642673563,27291.356642673563,9859079
2022-01-19,27052.580032865084,27501.94595327404,26784.43726376195,27052.580032865084,27052.580032865084,8816584
2022-01-20,27443.425622802795,27581.535228887544,27238.30111799783,27443.425622802795,27443.425622802795,2371028
2022-01-21,27238.789245219883,27800.835281202984,27157.65137733521,27238.789245219883,27238.789245219883,1456435
2022-01-22,28179.597332777084,28269.025423624615,28052.74528776011,28179.597332777084,28179.597332777084,8836606
2022-01-23,27954.365596972555,28217.467016844,27925.1928544853,27954.365596972555,27954.365596972555,7816874
2022-01-24,28079.983976327032,28133.868829811112,27581.426430359275,28079.983976327032,28079.983976327032,1538359
2022-01-25,28603.72668863635,29161.025293710176,28180.621502356105,28603.72668863635,28603.72668863635,9211981
2022-01-26,27792.315773249476,28077.217345955487,27753.503338968763,27792.315773249476,27792.315773249476,4208136
2022-01-27,26813.576682871677,26988.910228653414,26796.14125352512,26813.576682871677,26813.576682871677,9157551
2022-01-28,25995.410631223025,26002.510856472672,25783.995050083257,25995.410631223025,25995.410631223025,5902785
2022-01-29,26651.838475723907,26664.463638850866,26426.93590334149,26651.838475723907,26651.838475723907,7812814
2022-01-30,26357.677792407147,26774.702845796255,25898.086186112985,26357.677792407147,26357.677792407147,9932770
2022-01-31,27706.241642415345,27966.79083861916,27662.791878624255,27706.241642415345,27706.241642415345,6064179
2022-02-01,27393.57803612426,27547.190512773865,27316.53894177698,27393.57803612426,27393.57803612426,6882843
2022-02-02,27494.68844664019,28054.54092998704,27085.127729909567,27494.68844664019,27494.68844664019,1982207
2022-02-03,28342.685100566523,28356.14602471642,27982.630386139488,28342.685100566523,28342.685100566523,4321453
2022-02-04,29479.846280798127,29553.27227773059,29139.44433335608,29479.846280798127,29479.846280798127,6081328
2022-02-05,30695.30245172926,31208.802294433382,29968.617452405455,30695.30245172926,30695.30245172926,8169514
2022-02-06,31437.12579013951,31564.198697056676,31318.36736725809,31437.12579013951,31437.12579013951,8950537
2022-02-07,32080.997438957573,32310.656555848076,31666.850298583533,32080.997438957573,32080.997438957573,1778873
2022-02-08,32461.174549754298,32534.872608226757,32329.065890313082,32461.174549754298,32461.174549754298,1466548
2022-02-09,32966.50484487789,33073.33879555887,32961.88789663088,32966.50484487789,32966.50484487789,5518633
2022-02-10,32603.09151312245,32795.91993910529,32419.279236294056,32603.09151312245,32603.09151312245,7049655
2022-02-11,32069.57525167941,32287.71903205973,31879.91747375953,32069.57525167941,32069.57525167941,3596057
2022-02-12,32067.410903361924,32165.987269195535,31568.698999053835,32067.410903361924,32067.410903361924,1120026
2022-02-13,31958.263298963117,32221.79505315256,31602.07812718081,31958.263298963117,31958.263298963117,7525713
2022-02-14,31668.575672265586,31756.171195001556,31117.794172553804,31668.575672265586,31668.575672265586,6295986
2022-02-15,32109.64764380556,32493.512268435497,31754.28682612964,32109.64764380556,32109.64764380556,9240786
2022-02-16,32723.137916595388,32918.37366629539,31978.810539473896,32723.137916595388,32723.137916595388,6324107
2022-02-17,32780.99693125349,33468.72236163405,32714.081157983546,32780.99693125349,32780.99693125349,1446295
2022-02-18,33749.69511231164,33927.0939499477,32697.487236629848,33749.69511231164,33749.69511231164,4229198
2022-02-19,32979.06192201062,32989.749451007134,32975.09007122235,32979.06192201062,32979.06192201062,3865530
2022-02-20,32851.32777602324,33072.24822341382,32483.140721485375,32851.32777602324,32851.32777602324,2094526
2022-02-21,32380.35647579739,32452.652368374864,32361.77097241516,32380.35647579739,32380.35647579739,4856811
2022-02-22,31171.574055078298,31714.65198020174,31155.738649633196,31171.574055078298,31171.574055078298,3375521
2022-02-23,31120.02831264489,31289.956675035526,31070.03400572275,31120.02831264489,31120.02831264489,9882074
2022-02-24,31044.252594487254,31383.29345856141,30838.658001465836,31044.252594487254,31044.252594487254,6198931
2022-02-25,31983.930916852667,32027.21744054655,31651.58231861263,31983.930916852667,31983.930916852667,8127080
2022-02-26,32387.447663659535,32709.52378694512,31840.893920470615,32387.447663659535,32387.447663659535,5274015
2022-02-27,31724.0317202441,31928.970927959057,31646.271586918883,31724.0317202441,31724.0317202441,3238275
2022-02-28,32900.41754797719,33680.70338051545,32661.299271997155,32900.41754797719,32900.41754797719,7493956
2022-03-01,33703.86791643586,34392.12437502029,33492.15727242434,33703.86791643586,33703.86791643586,4925300
2022-03-02,34096.2467986792,34196.92617598028,33657.63877047508,34096.2467986792,34096.2467986792,7557049
2022-03-03,33941.801644071995,34205.359442106055,33854.553425351354,33941.801644071995,33941.801644071995,6152903
2022-03-04,33290.499718823834,33342.80838825371,33198.10110009968,33290.499718823834,33290.499718823834,4830278
2022-03-05,33042.68072734108,33100.898567864715,32734.357465408728,33042.68072734108,33042.68072734108,8437101
2022-03-06,33762.184188005456,33987.326880078,33425.59829607109,33762.184188005456,33762.184188005456,6924381
2022-03-07,35034.739187588595,35104.07877580066,34793.628253397685,35034.739187588595,35034.739187588595,1233597
2022-03-08,36116.0818779076,36335.477066690146,35955.86847189391,36116.0818779076,36116.0818779076,3645348
2022-03-09,35762.97536304358,35907.58724286683,35457.62282261541,35762.97536304358,35762.97536304358,5561295
2022-03-10,34962.1583493886,35202.096347550105,34737.28757087222,34962.1583493886,34962.1583493886,4004494
2022-03-11,35060.67209486382,35562.976277956695,34815.61445029199,35060.67209486382,35060.67209486382,3875780
2022-03-12,33820.618640550856,33869.94143698124,33607.87414440851,33820.618640550856,33820.618640550856,8241282
2022-03-13,34039.2132809185,34238.444604446304,33999.16446781492,34039.2132809185,34039.2132809185,5113942
2022-03-14,33938.72776260179,34113.47270456844,33933.62753534301,33938.72776260179,33938.72776260179,3897596
2022-03-15,33622.394043314955,33898.07254261662,32977.73544567546,33622.394043314955,33622.394043314955,3114564
2022-03-16,32550.03934512041,32655.612211092295,32071.187121354877,32550.03934512041,32550.03934512041,4110806
2022-03-17,32884.393418650456,33059.57696732557,32773.81047457035,32884.393418650456,32884.393418650456,6615054
2022-03-18,32534.042538932703,32807.21913777079,32294.25709305086,32534.042538932703,32534.042538932703,9656408
2022-03-19,31772.80005693246,32204.121390604232,31437.04896371954,31772.80005693246,31772.80005693246,6382919
2022-03-20,29947.603796658856,30217.333293803586,29658.068235599952,29947.603796658856,29947.603796658856,3575326
2022-03-21,29931.123687159674,30219.719603129044,29715.86842411353,29931.123687159674,29931.123687159674,2667349
2022-03-22,30992.033322053445,31326.764655798754,30428.0490433442,30992.033322053445,30992.033322053445,7138695
2022-03-23,32021.749340730166,32323.646715541294,31995.142684471346,32021.749340730166,32021.749340730166,4589974
2022-03-24,31729.008905670333,31883.626027730134,31523.125101613015,31729.008905670333,31729.008905670333,8538911
2022-03-25,31346.857069143913,31682.873391873323,31163.665730299672,31346.857069143913,31346.857069143913,8865927
2022-03-26,31640.749061201474,31918.960719922798,30864.800851018277,31640.749061201474,31640.749061201474,5344899
2022-03-27,31008.95579824719,31117.051504879728,30393.851715764147,31008.95579824719,31008.95579824719,1784402
2022-03-28,31196.12083188261,31235.17039781164,31192.414597175084,31196.12083188261,31196.12083188261,6991766
2022-03-29,31674.095490510834,31942.337736787387,31551.6477988975,31674.095490510834,31674.095490510834,9195665
2022-03-30,32451.335492386672,32488.72729466071,32010.22526807684,32451.335492386672,32451.335492386672,9767584
2022-03-31,32386.33282165105,32511.001706664818,32338.679731909822,32386.33282165105,32386.33282165105,6405747
2022-04-01,32254.40790444575,32428.874744412307,32042.617698251237,32254.40790444575,32254.40790444575,7745781
2022-04-02,31688.031734720822,31965.672498470223,31411.08158506355,31688.031734720822,31688.031734720822,5242546
2022-04-03,31163.987516728175,31372.270529818885,31139.542719870446,31163.987516728175,31163.987516728175,1459099
2022-04-04,31022.827809527742,31041.775209884905,30966.057756513303,31022.827809527742,31022.827809527742,4637310
2022-04-05,31250.762146750105,31581.53291163401,30990.04599366944,31250.762146750105,31250.762146750105,3125542
2022-04-06,31821.766463856966,32616.69360696822,31275.172844190052,31821.766463856966,31821.766463856966,6906657
2022-04-07,31310.595003912254,31373.360107250544,31236.65741032253,31310.595003912254,31310.595003912254,2120678
2022-04-08,32245.33434890547,32441.677916898174,31953.52631289499,32245.33434890547,32245.33434890547,4425298
2022-04-09,32070.484925595534,32154.531022098687,31998.067606172124,32070.484925595534,32070.484925595534,8370782
2022-04-10,32056.77973576949,32681.746441442894,31596.306688624933,32056.77973576949,32056.77973576949,3679628
2022-04-11,31577.715731480766,31688.505967155837,31355.435035253562,31577.715731480766,31577.715731480766,6833938
2022-04-12,30046.67633540657,30713.21610686286,29729.772701527847,30046.67633540657,30046.67633540657,1231360
2022-04-13,30577.928853211906,30996.755083412056,30557.37121770968,30577.928853211906,30577.928853211906,8565472
2022-04-14,31028.55205843622,31365.53906983176,31002.924778196942,31028.55205843622,31028.55205843622,7153470
2022-04-15,30853.968323405916,31241.31015539957,30616.402414939614,30853.968323405916,30853.968323405916,3840689
2022-04-16,30895.306912750282,31187.536242161037,30655.879769795996,30895.306912750282,30895.306912750282,9030112
2022-04-17,31214.10892233613,31495.22017592079,30787.070497096523,31214.10892233613,31214.10892233613,4804379
2022-04-18,30238.6393908761,30581.178147364062,29643.870463465253,30238.6393908761,30238.6393908761,8545188
2022-04-19,29918.682728295058,30023.508881710124,29906.97135105932,29918.682728295058,29918.682728295058,8452840
2022-04-20,30393.949787332986,30650.573211236788,30014.113429735098,30393.949787332986,30393.949787332986,5304395
2022-04-21,29631.493592401206,29661.86132257551,29318.437730614976,29631.493592401206,29631.493592401206,9962289
2022-04-22,29805.46479212109,29949.37379970569,29484.990014226812,29805.46479212109,29805.46479212109,1799800
2022-04-23,28996.79376781439,29513.27259993506,28693.11718744543,28996.79376781439,28996.79376781439,9174433
2022-04-24,29267.293247969395,29920.090863928723,29014.58852716393,29267.293247969395,29267.293247969395,9437446
2022-04-25,29246.43065368554,29312.727705224337,29241.879005691517,29246.43065368554,29246.43065368554,3630174
2022-04-26,28301.693840676708,28460.624194781805,27465.591350034956,28301.693840676708,28301.693840676708,3728627
2022-04-27,28960.97577295739,29121.155980836586,28775.125330355808,28960.97577295739,28960.97577295739,1855327
2022-04-28,28535.485995784053,28734.054124138387,28356.877818212295,28535.485995784053,28535.485995784053,5953225
2022-04-29,28073.067054394578,28402.48829155822,27798.440889669935,28073.067054394578,28073.067054394578,4266152
2022-04-30,28185.678904852783,28262.497484887946,28151.2238841075,28185.678904852783,28185.678904852783,4071487
2022-05-01,28833.18137503516,28931.386817959505,28712.380884892926,28833.18137503516,28833.18137503516,9708825
2022-05-02,28247.393880008716,28388.671252535816,28014.462477628535,28247.393880008716,28247.393880008716,6971165
2022-05-03,28282.239780271026,28666.01155175725,27982.787383549712,28282.239780271026,28282.239780271026,9632650
2022-05-04,28524.797601952745,28588.4515591621,28320.698971027392,28524.797601952745,28524.797601952745,6978728
2022-05-05,28920.21154523194,29079.81813577137,28595.87160068683,28920.21154523194,28920.21154523194,9614291
2022-05-06,29022.266087311684,29219.684308404925,28830.421637053896,29022.266087311684,29022.266087311684,2264123
2022-05-07,28809.22649516514,29367.18996788031,28660.876636917506,28809.22649516514,28809.22649516514,6529339
2022-05-08,28332.381812928088,28548.091894923204,28202.988500909163,28332.381812928088,28332.381812928088,2328142
2022-05-09,28381.19504063445,28630.456647388502,28284.9846303051,28381.19504063445,28381.19504063445,2305068
2022-05-10,27772.623312437718,27800.364540024053,27645.910860623764,27772.623312437718,27772.623312437718,5489191
2022-05-11,26149.951981603648,26275.66645836714,25353.775758586806,26149.951981603648,26149.951981603648,6735642
2022-05-12,26378.272339920073,26773.078687336103,26108.7826208961,26378.272339920073,26378.272339920073,8824132
2022-05-13,26855.157128234354,26988.080885717718,26469.418235698464,26855.157128234354,26855.157128234354,9923004
2022-05-14,25586.018691436802,25713.32768385765,25317.31776769249,25586.018691436802,25586.018691436802,7572483
2022-05-15,25069.318917756278,25357.5338626772,24825.570369951954,25069.318917756278,25069.318917756278,6419951
2022-05-16,25379.754430324818,25455.024929020787,25265.481226192474,25379.754430324818,25379.754430324818,7863695
2022-05-17,26424.129025580594,26759.094896491628,26224.361548040808,26424.129025580594,26424.129025580594,8740408
2022-05-18,26435.118137871297,26511.443726564063,26375.92280420107,26435.118137871297,26435.118137871297,4987422
2022-05-19,26050.2212627491,26351.652702191946,25543.147118717254,26050.2212627491,26050.2212627491,6656025
2022-05-20,25954.93140757009,26300.94395762754,25664.774063717865,25954.93140757009,25954.93140757009,7112445
2022-05-21,26668.627870627624,27082.39489869636,26258.14509711786,26668.627870627624,26668.627870627624,5860787
2022-05-22,26324.08830441107,26498.367414013865,26079.7428605472,26324.08830441107,26324.08830441107,9023749
2022-05-23,25903.328285306256,26211.214422379202,25581.238976436925,25903.328285306256,25903.328285306256,2913894
2022-05-24,25653.235006652532,26127.65622290644,25562.079264269396,25653.235006652532,25653.235006652532,9419489
2022-05-25,25164.115750128018,25376.275751849338,24708.829528199334,25164.115750128018,25164.115750128018,8264376
2022-05-26,25225.853550743977,25519.18950734451,25065.586338393616,25225.853550743977,25225.853550743977,4243899
2022-05-27,26045.53156795201,26196.5999049726,26014.884493614212,26045.53156795201,26045.53156795201,9325518
2022-05-28,26213.8269960899,26516.967837646556,26094.431649940412,26213.8269960899,26213.8269960899,6496069
2022-05-29,26081.523975157983,26303.23762005033,26017.635432173476,26081.523975157983,26081.523975157983,4045313
2022-05-30,25929.306323029145,26037.60804472963,25806.237152644862,25929.306323029145,25929.306323029145,1641627
2022-05-31,25118.657256628358,25145.645840760575,24940.91969209062,25118.657256628358,25118.657256628358,8746688
2022-06-01,25562.307892871097,25661.328983439675,25261.119272224354,25562.307892871097,25562.307892871097,7378131
2022-06-02,25522.51392495991,25604.998984723752,25418.34737978829,25522.51392495991,25522.51392495991,9612928
2022-06-03,25430.38790280406,25756.86751022642,25080.558817902485,25430.38790280406,25430.38790280406,1769483
2022-06-04,27054.42718411754,27404.77811620666,26926.285118666416,27054.42718411754,27054.42718411754,4189948
2022-06-05,27216.078960225994,27364.194401036562,26415.09660146167,27216.078960225994,27216.078960225994,1048720
2022-06-06,26806.862868606357,27033.596084793033,26612.649543554515,26806.862868606357,26806.862868606357,2587582
2022-06-07,26578.276676316942,26714.905643789734,25948.56094225042,26578.276676316942,26578.276676316942,7654268
2022-06-08,27188.75083245215,27314.137121809734,26809.3497368119,27188.75083245215,27188.75083245215,7973648
2022-06-09,27250.344451828172,27456.510931742858,27184.452554437572,27250.344451828172,27250.344451828172,4069474
2022-06-10,26466.47304529563,26835.546706813242,26386.701224415396,26466.47304529563,26466.47304529563,4898486
2022-06-11,26953.048001683437,27237.103897659435,26943.188565976398,26953.048001683437,26953.048001683437,5600384
2022-06-12,26592.877609491967,26910.535632881252,26130.745354907805,26592.877609491967,26592.877609491967,7299633
2022-06-13,27589.205179273697,27668.0560344766,27584.226085761016,27589.205179273697,27589.205179273697,7004475
2022-06-14,28185.158533043275,28423.366516073977,27843.927991090044,28185.158533043275,28185.158533043275,3542322
2022-06-15,27933.001762154407,28087.57991654815,27765.50431183442,27933.001762154407,27933.001762154407,9069522
2022-06-16,28648.654407948317,28658.37352868152,28530.635416923924,28648.654407948317,28648.654407948317,8284915
2022-06-17,28687.533789363806,29145.02994371981,28443.233320326,28687.533789363806,28687.533789363806,6155758
2022-06-18,29176.81326175878,29299.560007493947,28911.39749870183,29176.81326175878,29176.81326175878,3424523
2022-06-19,29459.672439599723,29629.926007415033,29326.720094053548,29459.672439599723,29459.672439599723,8619709
2022-06-20,28961.004643137592,29216.193585865207,28666.20724911747,28961.004643137592,28961.004643137592,6646319
2022-06-21,28588.247649500863,28588.62664067932,28353.204909771473,28588.247649500863,28588.247649500863,7826017
2022-06-22,29177.143147946717,29292.515694890404,28801.45671115474,29177.143147946717,29177.143147946717,1679520
2022-06-23,28981.78739220124,29259.307990877474,28720.821333548316,28981.78739220124,28981.78739220124,6727288
2022-06-24,28747.818313343876,28917.23847249659,28339.755773189674,28747.818313343876,28747.818313343876,8520092
2022-06-25,28198.664505781722,28327.99447606976,27940.51220972105,28198.664505781722,28198.664505781722,4549292
2022-06-26,28437.563064494374,28681.18837258844,28401.601144323122,28437.563064494374,28437.563064494374,9996356
2022-06-27,29610.626713755737,30107.308581807887,29461.724124246113,29610.626713755737,29610.626713755737,9637400
2022-06-28,28978.420341183115,29211.746395871636,28636.80361468952,28978.420341183115,28978.420341183115,7920215
2022-06-29,28992.45717310108,29304.66191026029,28612.319005788428,28992.45717310108,28992.45717310108,5823260
2022-06-30,29811.33205253818,30458.141792005328,29553.74128099643,29811.33205253818,29811.33205253818,2063205
2022-07-01,29763.847733347135,30119.284448336013,29672.730311102467,29763.847733347135,29763.847733347135,1835488
2022-07-02,30033.13423859589,30321.085459393198,29963.739817725385,30033.13423859589,30033.13423859589,4943433
2022-07-03,29394.994089694872,29792.563939018582,29044.642590841286,29394.994089694872,29394.994089694872,8460516
2022-07-04,29646.795781514735,30116.278997454836,29070.60174317368,29646.795781514735,29646.795781514735,8437307
2022-07-05,29535.831225389305,29657.81388704102,29311.45548500109,29535.831225389305,29535.831225389305,9527574
2022-07-06,30118.11832111339,30182.591483602355,29918.240529080293,30118.11832111339,30118.11832111339,8386105
2022-07-07,30833.354992990728,30950.33840609688,30506.65537860024,30833.354992990728,30833.354992990728,6949706
2022-07-08,32430.253694016763,32654.175737813865,32250.174820156968,32430.253694016763,32430.253694016763,7858839
2022-07-09,32806.20671115245,32893.345570992584,32465.67417575352,32806.20671115245,32806.20671115245,6405126
2022-07-10,33019.96953730298,33237.162737695435,32767.626570360444,33019.96953730298,33019.96953730298,3219540
2022-07-11,33148.34081163525,33171.38961085296,32575.549470381102,33148.34081163525,33148.34081163525,9122339
2022-07-12,32914.20327888984,33304.89269562378,32759.72162884787,32914.20327888984,32914.20327888984,8579375
2022-07-13,33137.0217994962,33487.549915192954,32710.924759778343,33137.0217994962,33137.0217994962,4581870
2022-07-14,32941.24734014862,33135.308224918874,32774.73270952853,32941.24734014862,32941.24734014862,3529195
2022-07-15,33052.233633877826,33361.4691084147,32983.20287304675,33052.233633877826,33052.233633877826,8774449
2022-07-16,33923.224465524545,33983.57994589796,33903.47683144797,33923.224465524545,33923.224465524545,4512385
2022-07-17,33240.321078002824,33543.742358412055,33109.54105803862,33240.321078002824,33240.321078002824,3038731
2022-07-18,33998.119665240054,34140.03814602789,33349.02842849125,33998.119665240054,33998.119665240054,5847993
2022-07-19,34893.708378686286,35013.76155074208,34729.53941404569,34893.708378686286,34893.708378686286,6714700
2022-07-20,34811.311403695734,34932.57373129375,34124.712425128826,34811.311403695734,34811.311403695734,7441168
2022-07-21,33334.02037083882,33633.30322807666,33179.26676855103,33334.02037083882,33334.02037083882,1192527
2022-07-22,32928.797360845834,33089.392874822086,32728.216360123766,32928.797360845834,32928.797360845834,1212736
2022-07-23,33782.96677288249,34145.90833491414,33589.57776531119,33782.96677288249,33782.96677288249,9806766
2022-07-24,33767.515753106425,33935.137741060666,33633.4429563067,33767.515753106425,33767.515753106425,8637431
2022-07-25,33092.63667568377,33779.33040993951,32784.323842237114,33092.63667568377,33092.63667568377,1478739
2022-07-26,32758.55001425972,33145.14289228721,32629.031329165293,32758.55001425972,32758.55001425972,8982529
2022-07-27,33309.29987788448,33690.455887572956,33205.14930179498,33309.29987788448,33309.29987788448,9631331
2022-07-28,33673.52612541499,34140.87040433914,33405.48859184779,33673.52612541499,33673.52612541499,3028366
2022-07-29,33512.61239974317,33768.6019586614,33429.174823671485,33512.61239974317,33512.61239974317,5851307
2022-07-30,33266.74751310499,33284.41441873778,33162.246846656555,33266.74751310499,33266.74751310499,2950908
2022-07-31,33006.09712449615,33187.954713710285,32901.770475353915,33006.09712449615,33006.09712449615,6002554
2022-08-01,32397.19392173251,32451.62617742309,32295.357008987397,32397.19392173251,32397.19392173251,6308435
2022-08-02,33443.86671109639,33759.98199686976,33296.99792572002,33443.86671109639,33443.86671109639,1190701
2022-08-03,33228.27385488515,33394.6915474958,32951.42271176012,33228.27385488515,33228.27385488515,6645916
2022-08-04,34037.15538798108,34336.16288078658,33600.52847112816,34037.15538798108,34037.15538798108,2474542
2022-08-05,35072.78080505137,35333.18179238327,35045.421434156604,35072.78080505137,35072.78080505137,4515994
2022-08-06,35773.051591172116,36001.13611153784,35305.22000582459,35773.051591172116,35773.051591172116,3199172
2022-08-07,35464.2440768789,35541.08910706179,35341.85551766364,35464.2440768789,35464.2440768789,3331770
2022-08-08,35750.60372617646,35859.05320670329,35734.85109231134,35750.60372617646,35750.60372617646,8853495
2022-08-09,35733.303575456535,35811.511717613444,35077.32275286839,35733.303575456535,35733.303575456535,2923413
2022-08-10,35087.458516833045,35356.31370283853,34600.21142940411,35087.458516833045,35087.458516833045,1902562
2022-08-11,35315.077373672175,35682.42259066124,35264.796503706086,35315.077373672175,35315.077373672175,5407577
2022-08-12,34482.31974464324,35153.06812981246,34350.820440868,34482.31974464324,34482.31974464324,5482048
2022-08-13,35301.398553184314,35944.26740450248,34819.34861429872,35301.398553184314,35301.398553184314,3359203
2022-08-14,34973.365745451636,35182.39025025873,34752.983588747215,34973.365745451636,34973.365745451636,4469398
2022-08-15,35114.07034981304,35244.066813290556,34912.500862365,35114.07034981304,35114.07034981304,6256029
2022-08-16,35313.01815482744,35519.35712250198,35274.221817090816,35313.01815482744,35313.01815482744,3258618
2022-08-17,35130.1638340917,35165.46111934202,35065.49381611196,35130.1638340917,35130.1638340917,9500776
2022-08-18,35542.37682141715,35562.77484133842,35267.921293157415,35542.37682141715,35542.37682141715,8847058
2022-08-19,35204.79272706622,35349.326033646605,34618.420568032525,35204.79272706622,35204.79272706622,8693955
2022-08-20,35818.26954227892,35901.034630544644,35683.771925793284,35818.26954227892,35818.26954227892,8239976
2022-08-21,34854.056282568745,35339.63646232757,34610.264620279275,34854.056282568745,34854.056282568745,5852858
2022-08-22,34942.153102138305,35235.439754694555,34286.985150131455,34942.153102138305,34942.153102138305,8667143
2022-08-23,36297.16018092371,36613.97063370633,35868.857854185684,36297.16018092371,36297.16018092371,9649649
2022-08-24,35570.976454459626,35914.647835042895,35196.694671922945,35570.976454459626,35570.976454459626,6444838
2022-08-25,35088.81544668627,35116.67190441202,35054.626971541926,35088.81544668627,35088.81544668627,7652437
2022-08-26,35449.46380055197,35555.9773682767,35369.013913170325,35449.46380055197,35449.46380055197,4301777
2022-08-27,35576.785358114095,35934.54600110138,35434.47821468451,35576.785358114095,35576.785358114095,5296271
2022-08-28,35826.27119375309,35955.30459103627,35006.282844528825,35826.27119375309,35826.27119375309,1393345
2022-08-29,36176.78620953637,36371.28916589301,35538.90383860597,36176.78620953637,36176.78620953637,4453203
2022-08-30,36636.02986695161,36876.143809804686,36349.526079672214,36636.02986695161,36636.02986695161,3345871
2022-08-31,37449.12979801681,37849.907225492534,37107.737051272015,37449.12979801681,37449.12979801681,9161090
2022-09-01,37756.07683955611,38405.11913424385,37748.55643454398,37756.07683955611,37756.07683955611,3538871
2022-09-02,37573.89798863793,37910.68510741616,37480.759765561204,37573.89798863793,37573.89798863793,1158621
2022-09-03,38079.32230141457,38162.83114521166,37916.22161155196,38079.32230141457,38079.32230141457,8023330
2022-09-04,39526.246632084774,39839.23889608789,39522.110159365024,39526.246632084774,39526.246632084774,1707609
2022-09-05,39421.39634865968,39646.350774374565,38974.29024620759,39421.39634865968,39421.39634865968,3602807
2022-09-06,38653.050229203574,38982.55536213792,38255.240598277895,38653.050229203574,38653.050229203574,1230099
2022-09-07,39508.89112355817,39994.527932921774,38800.04491711833,39508.89112355817,39508.89112355817,3094269
2022-09-08,39413.768597558774,39986.102907278786,39201.02706150087,39413.768597558774,39413.768597558774,1918241
2022-09-09,37701.10670304757,37706.44113253001,37577.999072859806,37701.10670304757,37701.10670304757,7124277
2022-09-10,38340.08140450204,38568.74602382305,37891.14784703068,38340.08140450204,38340.08140450204,7979736
2022-09-11,37929.59087995008,38043.06930221919,37852.827695472944,37929.59087995008,37929.59087995008,5367757
2022-09-12,37860.913072773765,38167.17729418746,37271.43717525022,37860.913072773765,37860.913072773765,1376430
2022-09-13,38112.29464152465,38335.04396440266,38097.15879277745,38112.29464152465,38112.29464152465,2002475
2022-09-14,38257.502240021764,38544.18777483846,37713.14507514301,38257.502240021764,38257.502240021764,9707050
2022-09-15,38800.33932968945,38886.29628129139,38621.364195741,38800.33932968945,38800.33932968945,4927526
2022-09-16,38462.39895065816,38915.086813969836,38106.868945267575,38462.39895065816,38462.39895065816,6888203
2022-09-17,38857.10454892505,39564.515198593086,38681.86133221857,38857.10454892505,38857.10454892505,4261365
2022-09-18,38655.39990120096,38874.34199545378,38541.7725897844,38655.39990120096,38655.39990120096,9649654
2022-09-19,39226.58019299906,39552.79501852856,38923.538341972584,39226.58019299906,39226.58019299906,6765102
2022-09-20,39709.3554321951,39792.534652234914,39686.3383015441,39709.3554321951,39709.3554321951,3205349
2022-09-21,38966.4420741047,39350.079964585595,38376.556188737,38966.4420741047,38966.4420741047,9448893
2022-09-22,39812.77925857366,39815.14999380801,39561.610147117724,39812.77925857366,39812.77925857366,3902450
2022-09-23,39386.01537195386,39694.80282712973,38690.8861491979,39386.01537195386,39386.01537195386,4808681
2022-09-24,40022.538909244424,40097.88587533041,38905.02602865778,40022.538909244424,40022.538909244424,5465943
2022-09-25,40316.53432507397,40797.5561154249,40279.77848792966,40316.53432507397,40316.53432507397,6512861
2022-09-26,41798.71823109999,42225.698571816196,41469.259003202314,41798.71823109999,41798.71823109999,4877796
2022-09-27,41611.906398472056,41994.28438767414,40870.95411015463,41611.906398472056,41611.906398472056,7179064
2022-09-28,41321.19164200236,41511.12729776873,40700.24391115948,41321.19164200236,41321.19164200236,1514938
2022-09-29,41305.14281687238,41751.17328212573,40984.520524410815,41305.14281687238,41305.14281687238,4070132
